Cents,Name(s),2,3,5,7,11,13,Numerator,Denominator,Tenney Height,Superparticular,Color Notation,FJS name,Tinas,Tredeks,Moria,Quartertones,Edo step 1,Edo step 2,Edo step 3,Edo step 4,Edo step 5,Edo step 6,Edo step 7,Edo step 8
925.41757140,diminished seventh,,,,,,,128,75,13.23,,,,,,,,,,,,,,,
925.41800000,diminished seventh (16/9 x 24/25),,,,,,,128,75,13.23,,,,,,,,,,,,,,,
925.44028830,,34,-15,-5,2,-1,,841814000000,493244000000,78.46,,,,,,,,,,,,,,,
925.48788590,,10,-14,8,-2,0,,400000000,234365481,56.38,,,,,,,,,,,,,,,
925.54364840,,-21,15,-3,3,-1,,4921675101,2883584000,63.62,,,,,,,,,,,,,,,
925.59421890,,4,3,-4,-2,2,,52272,30625,30.58,,,,,,,,,,,,,,,
925.61396290,,-18,2,7,1,-1,,4921875,2883584,43.69,,,,,,,,,,,,,,,
925.61693580,,31,-11,-7,0,1,,23622320128,13839609375,68.15,,,,,,,,,,,,,,,
925.63667980,,9,-12,4,3,-2,,109760000,64304361,52.65,,,,,,,,,,,,,,,
925.66453340,,7,-10,6,-4,2,,242000000,141776649,54.93,,,,,,,,,,,,,,,
925.74301280,,3,5,-8,3,0,,666792,390625,37.92,,,,,,,,,,,,,,,
925.79061040,,-21,6,5,-1,1,,25059375,14680064,48.39,,,,,,,,,,,,,,,
925.81332730,,6,-8,2,1,0,,11200,6561,26.13,,,,,,,,,,,,,,,
925.88130000,,26,8,-10,-4,-1,,440301000000,257920000000,76.59,,,,,,,,,,,,,,,
925.91966030,,0,9,-10,1,2,,16671501,9765625,47.21,,,,,,,,,,,,,,,
925.93940430,,-22,8,1,4,-1,,78764805,46137344,51.69,,,,,,,,,,,,,,,
925.98997480,,3,-4,0,-1,2,,968,567,19.07,,,,,,,,,,,,,,,
926.07769150,,1,11,-1,-3,-2,,354294,207515,36.10,,,,,,,,,,,,,,,
926.11605180,,-25,12,-1,2,1,,286446699,167772160,55.42,,,,,,,,,,,,,,,
926.13876870,,2,-2,-4,4,0,,9604,5625,25.69,,,,,,,,,,,,,,,
926.18636630,,-22,-1,9,0,1,,21484375,12582912,47.94,,,,,,,,,,,,,,,
926.20908310,,5,-15,6,2,0,,24500000,14348907,48.32,,,,,,,,,,,,,,,
926.27705590,,25,1,-6,-3,-1,,100663296,58953125,52.40,,,,,,,,,,,,,,,
926.29977280,,52,-13,-9,-1,-2,,4503600000000000,2637480000000000,103.23,,,,,,,,,,,,,,,
926.31244330,,-50,15,8,3,0,,1922530000000000,1125900000000000,100.77,,,,,,,,,,,,,,,
926.31541620,,-1,2,-6,2,2,,53361,31250,30.64,,,,,,,,,,,,,,,
926.33813310,,26,-12,-9,4,1,,1772410000000,1037970000000,80.61,,,,,,,,,,,,,,,
926.38573070,,2,-11,4,0,2,,302500,177147,35.64,,,,,,,,,,,,,,,
926.47344740,,0,4,3,-2,-2,,10125,5929,25.84,,,,,,,,,,,,,,,
926.51180770,,-26,5,3,3,1,,114604875,67108864,52.77,,,,,,,,,,,,,,,
926.65009490,,-3,8,1,-4,0,,32805,19208,29.23,,,,,,,,,,,,,,,
926.67281180,,24,-6,-2,-2,-1,,16777216,9823275,47.23,,,,,,,,,,,,,,,
926.71117210,,-2,-5,-2,3,2,,41503,24300,29.91,,,,,,,,,,,,,,,
926.79888880,,-4,10,-3,1,-2,,413343,242000,36.54,,,,,,,,,,,,,,,
926.84648640,,-28,11,10,-3,-1,,1729950000000,1012810000000,80.54,,,,,,,,,,,,,,,
926.84945930,,21,-2,-4,-4,1,,23068672,13505625,48.15,,,,,,,,,,,,,,,
926.86920330,,-1,-3,7,-1,-2,,78125,45738,31.73,,,,,,,,,,,,,,,
926.88484670,,-54,12,10,2,2,,30770600000000000,18014400000000000,108.77,,,,,,,,,,,,,,,
926.90756360,,-27,-2,7,4,1,,2063359375,1207959552,61.11,,,,,,,,,,,,,,,
926.97553630,,-7,14,-5,-1,0,,4782969,2800000,43.61,,,,,,,,,,,,,,,
926.99825320,,20,0,-8,1,-1,,7340032,4296875,44.84,,,,,,,,,,,,,,,
927.04585080,,-4,1,5,-3,0,,9375,5488,25.62,,,,,,,,,,,,,,,
927.04882370,,45,-12,-9,-4,2,,4257310000000000,2492170000000000,103.07,,,,,,,,,,,,,,,
927.06856760,,23,-13,2,-1,-1,,209715200,122762871,54.52,,,,,,,,,,,,,,,
927.10692800,,-3,-12,2,4,2,,7263025,4251528,44.81,,,,,,,,,,,,,,,
927.17490070,,17,4,-10,-1,1,,116785152,68359375,52.83,,,,,,,,,,,,,,,
927.19464470,,-5,3,1,2,-2,,6615,3872,24.61,,,,,,,,,,,,,,,
927.24521520,,20,-9,0,-3,1,,11534336,6751269,46.15,,,,,,,,,,,,,,,
927.27272730,,,,,,,,,,,,,,,,,,17\22,,,,,,,
927.37129000,acute major sixth,-8,7,-1,,,,2187,1280,21.42,,,,,,,,,,,,,,,
927.37129219,acute major sixth,,,,,,,2187,1280,21.42,,,,,,,,,,,,,,,
927.37129220,,-8,7,-1,0,0,,2187,1280,21.42,,,,,,,,,,,,,,,
927.39400910,,19,-7,-4,2,-1,,25690112,15035625,48.46,,,,,,,,,,,,,,,
927.44160670,,-5,-6,9,-2,0,,1953125,1143072,41.02,,,,,,,,,,,,,,,
927.54793970,,-11,11,-3,-2,2,,21434787,12544000,47.93,,,,,,,,,,,,,,,
927.56768370,,-33,10,8,1,-1,,161462000000,94489280512,73.69,,,,,,,,,,,,,,,
927.57065660,,16,-3,-6,0,1,,720896,421875,38.15,,,,,,,,,,,,,,,
927.59040050,,-6,-4,5,3,-2,,1071875,627264,39.29,,,,,,,,,,,,,,,
927.61825420,,-8,-2,7,-4,2,,9453125,5531904,45.57,,,,,,,,,,,,,,,
927.69673360,,-12,13,-7,3,0,,546852789,320000000,57.28,,,,,,,,,,,,,,,
927.74433120,,-36,14,6,-1,1,,822073000000,481036000000,78.39,,,,,,,,,,,,,,,
927.76704810,,-9,0,3,1,0,,875,512,18.77,,,,,,,,,,,,,,,
927.78976490,,18,-14,0,3,-1,,89915392,52612659,52.07,,,,,,,,,,,,,,,
927.92805210,,41,-11,-2,-4,-2,,2199020000000,1286620000000,81.23,,,,,,,,,,,,,,,
927.94369560,,-12,4,1,-1,2,,49005,28672,30.39,,,,,,,,,,,,,,,
927.96641250,,15,-10,-2,1,1,,2523136,1476225,41.76,,,,,,,,,,,,,,,
927.98615640,,-7,-11,9,4,-2,,4689453125,2743652736,63.48,,,,,,,,,,,,,,,
928.09248950,,-13,6,-3,4,0,,1750329,1024000,40.70,,,,,,,,,,,,,,,
928.14008710,,-37,7,10,0,1,,234932000000,137439000000,74.77,,,,,,,,,,,,,,,
928.16280390,,-10,-7,7,2,0,,3828125,2239488,42.96,,,,,,,,,,,,,,,
928.23077670,,10,9,-5,-3,-1,,20155392,11790625,47.76,,,,,,,,,,,,,,,
928.25349360,,37,-5,-8,-1,-2,,137439000000,80398828125,73.23,,,,,,,,,,,,,,,
928.26913700,,-16,10,-5,2,2,,350101521,204800000,55.99,,,,,,,,,,,,,,,
928.29185390,,11,-4,-8,4,1,,54089728,31640625,50.60,,,,,,,,,,,,,,,
928.30188679,(JI small diminished-7th,,,,,,,,,,,,,,,,,41\53,,,,,,,
928.33945150,,-13,-3,5,0,2,,378125,221184,36.28,,,,,,,,,,,,,,,
928.42716820,,-15,12,4,-2,-2,,332150625,194281472,55.84,,,,,,,,,,,,,,,
928.43014110,,34,-1,-10,-3,0,,17179869184,10048828125,67.23,,,,,,,,,,,,,,,
928.46552850,,-41,13,4,3,1,,3759610000000,2199020000000,82.77,,,,,,,,,,,,,,,
928.62653260,,9,2,-1,-2,-1,,4608,2695,23.57,,,,,,,,,,,,,,,
928.64924940,,36,-12,-4,0,-2,,68719476736,40190225625,71.23,,,,,,,,,,,,,,,
928.66489290,,-17,3,-1,3,2,,1120581,655360,39.42,,,,,,,,,,,,,,,
928.69684700,,12,-11,9,-4,-1,,8000000000,4678629417,65.02,,,,,,,,,,,,,,,
928.73520730,,-14,-10,9,1,2,,1654296875,967458816,60.47,,,,,,,,,,,,,,,
928.80318010,,6,6,-3,-4,1,,513216,300125,37.16,,,,,,,,,,,,,,,
928.82292400,,-16,5,8,-1,-2,,94921875,55508992,52.23,,,,,,,,,,,,,,,
928.82589690,,33,-8,-6,-2,0,,8589934592,5023265625,65.23,,,,,,,,,,,,,,,
928.86128440,,-42,6,8,4,1,,7520940000000,4398050000000,84.77,,,,,,,,,,,,,,,
928.88888889,,,,,,,,,,,,,,,209,,,209\270,,,,,,,
928.95197400,,5,8,-7,1,-1,,1469664,859375,40.20,,,,,,,,,,,,,,,
928.97469080,,32,-6,-10,3,-2,,1473170000000,861416000000,80.07,,,,,,,,,,,,,,,
928.99957160,,-19,9,6,-3,0,,307546875,179830784,55.62,,,,,,,,,,,,,,,
929.00254450,,30,-4,-8,-4,2,,129923000000,75969140625,73.06,,,,,,,,,,,,,,,
929.02228840,,8,-5,3,-1,-1,,32000,18711,29.16,,,,,,,,,,,,,,,
929.03225806,"(diminished-7th, ~12:7)",,,,,,,,,,,,,,,,,24\31,,,,,,,
929.06064870,,-18,-4,3,4,2,,36315125,21233664,49.45,,,,,,,,,,,,,,,
929.12862150,,2,12,-9,-1,1,,23383404,13671875,48.18,,,,,,,,,,,,,,,
929.14836550,,-20,11,2,2,-2,,217005075,126877696,54.61,,,,,,,,,,,,,,,
929.19893600,,5,-1,1,-3,1,,1760,1029,20.79,,,,,,,,,,,,,,,
929.22165280,,32,-15,-2,-1,0,,4294967296,2511058725,63.23,,,,,,,,,,,,,,,
929.32501000,Pythagorean double augmented fifth,-23,15,,,,,108909,63670,46.77,,,,,,,,,,,,,,,
929.32501298,Pythagorean double augmented fifth,,,,,,,14348907,8388608,46.77,,,,,,,,,,,,,,,
929.32501300,,-23,15,0,0,0,,14348907,8388608,46.77,,,,,,,,,,,,,,,
929.34772980,,4,1,-3,2,-1,,2352,1375,21.62,,,,,,,,,,,,,,,
929.37044670,,31,-13,-6,4,-2,,5156110000000,3014270000000,83.68,,,,,,,,,,,,,,,
929.39532740,,-20,2,10,-2,0,,87890625,51380224,52.00,,,,,,,,,,,,,,,
929.39830030,,29,-11,-4,-3,2,,64961380352,37975888125,71.06,,,,,,,,,,,,,,,
929.41804430,,7,-12,7,0,-1,,10000000,5845851,45.73,,,,,,,,,,,,,,,
929.52437740,,1,5,-5,0,1,,5346,3125,23.99,,,,,,,,,,,,,,,
929.54412130,,-21,4,6,3,-2,,434109375,253755392,56.61,,,,,,,,,,,,,,,
929.54709420,,28,-9,-8,2,0,,13153337344,7688671875,66.45,,,,,,,,,,,,,,,
929.57197500,,-23,6,8,-4,2,,34456640625,20141047808,69.23,,,,,,,,,,,,,,,
929.59469180,,4,-8,5,-2,1,,550000,321489,37.36,,,,,,,,,,,,,,,
929.72076890,,-24,8,4,1,0,,28704375,16777216,48.77,,,,,,,,,,,,,,,
929.72374180,,25,-5,-10,0,2,,4060086272,2373046875,63.06,,,,,,,,,,,,,,,
929.74348570,,3,-6,1,3,-1,,13720,8019,26.71,,,,,,,,,,,,,,,
929.88177290,,26,-3,-1,-4,-2,,67108864,39220335,51.23,,,,,,,,,,,,,,,
929.89741640,,-27,12,2,-1,2,,1607609025,939524096,60.39,,,,,,,,,,,,,,,
929.92000000,,,,,,,,77,45,11.76,,,,,,,,,,,,,,,
929.92013320,,0,-2,-1,1,1,,77,45,11.76,,,,,,,,,,,,,,,
929.93987720,,-22,-3,10,4,-2,,23447265625,13702791168,68.12,,,,,,,,,,,,,,,
929.99044770,,3,-15,9,-1,1,,171875000,100442349,53.94,,,,,,,,,,,,,,,
930.04621030,,-28,14,-2,4,0,,11483908569,6710886400,66.06,,,,,,,,,,,,,,,
930.08113730,,50,-13,-6,-4,-1,,1125900000000000,657932000000000,99.22,,,,,,,,,,,,,,,
930.11652470,,-25,1,8,2,0,,57421875,33554432,50.78,,,,,,,,,,,,,,,
930.11949760,,24,-12,-6,1,2,,14210301952,8303765625,66.68,,,,,,,,,,,,,,,
930.13924160,,2,-13,5,4,-1,,30012500,17537553,48.90,,,,,,,,,,,,,,,
930.20721430,,22,3,-7,-1,-2,,113246208,66171875,52.73,,,,,,,,,,,,,,,
930.24557460,,-4,4,-7,4,1,,2139291,1250000,41.28,,,,,,,,,,,,,,,
930.27752880,,25,-10,3,-3,-2,,4194304000,2450710647,63.16,,,,,,,,,,,,,,,
930.29317220,,-28,5,6,0,2,,459421875,268435456,56.78,,,,,,,,,,,,,,,
930.31588910,,-1,-9,3,2,1,,67375,39366,31.30,,,,,,,,,,,,,,,
930.38386190,,19,7,-9,-3,0,,1146617856,669921875,59.41,,,,,,,,,,,,,,,
930.58025340,,-6,10,0,-2,-1,,59049,34496,30.92,,,,,,,,,,,,,,,
930.60297020,,21,-4,-3,0,-2,,2097152,1225125,41.22,,,,,,,,,,,,,,,
930.61861370,,-32,11,0,3,2,,7352131941,4294967296,64.78,,,,,,,,,,,,,,,
930.65056780,,-3,-3,10,-4,-1,,9765625,5704776,45.66,,,,,,,,,,,,,,,
930.68892810,,-29,-2,10,1,2,,8271484375,4831838208,65.12,,,,,,,,,,,,,,,
930.75690090,,-9,14,-2,-4,1,,52612659,30732800,50.52,,,,,,,,,,,,,,,
930.77664480,,-31,13,9,-1,-2,,3113910000000,1818920000000,82.23,,,,,,,,,,,,,,,
930.77961770,,18,0,-5,-2,0,,262144,153125,35.22,,,,,,,,,,,,,,,
930.80233460,,45,-14,-8,0,-1,,35184400000000,20551800000000,89.22,,,,,,,,,,,,,,,
930.81500510,,-57,14,9,4,1,,246725000000000000,144115000000000000,114.78,,,,,,,,,,,,,,,
930.84993220,,21,-13,5,-4,0,,6553600000,3827969523,64.44,,,,,,,,,,,,,,,
930.92841160,,17,2,-9,3,-2,,404619264,236328125,56.41,,,,,,,,,,,,,,,
930.95626530,,15,4,-7,-4,2,,321159168,187578125,55.74,,,,,,,,,,,,,,,
930.97600920,,-7,3,4,-1,-1,,16875,9856,27.31,,,,,,,,,,,,,,,
930.97898210,,42,-10,-10,-2,1,,48378500000000,28255900000000,90.14,,,,,,,,,,,,,,,
930.99872610,,20,-11,1,1,-2,,36700160,21434787,49.48,,,,,,,,,,,,,,,
931.01436950,,-33,4,4,4,2,,14707625625,8589934592,66.78,,,,,,,,,,,,,,,
931.15265670,,-10,7,2,-3,1,,601425,351232,37.62,,,,,,,,,,,,,,,
931.17537360,,17,-7,-1,-1,0,,131072,76545,33.22,,,,,,,,,,,,,,,
931.30145060,,-11,9,-2,2,-1,,964467,563200,38.98,,,,,,,,,,,,,,,
931.32416750,,16,-5,-5,4,-2,,157351936,91884375,53.68,,,,,,,,,,,,,,,
931.35202110,,14,-3,-3,-3,2,,1982464,1157625,41.06,,,,,,,,,,,,,,,
931.37176510,,-8,-4,8,0,-1,,390625,228096,36.37,,,,,,,,,,,,,,,
931.47809820,,-14,13,-4,0,1,,17537553,10240000,47.35,,,,,,,,,,,,,,,
931.49784210,,-36,12,7,3,-2,,14241000000000,8315060000000,86.61,,,,,,,,,,,,,,,
931.50081500,,13,-1,-7,2,0,,401408,234375,36.45,,,,,,,,,,,,,,,
931.52353190,,40,-15,-10,4,-1,,2639930000000000,1541390000000000,101.68,,,,,,,,,,,,,,,
931.52569580,,-38,14,9,-4,2,,1130350000000000,659982000000000,99.24,,,,,,,,,,,,,,,
931.54841260,,-11,0,6,-2,1,,171875,100352,34.01,,,,,,,,,,,,,,,
931.57112950,,16,-14,3,0,0,,8192000,4782969,45.16,,,,,,,,,,,,,,,
931.67746250,,10,3,-9,0,2,,3345408,1953125,42.57,,,,,,,,,,,,,,,
931.69720650,,-12,2,2,3,-1,,77175,45056,31.70,,,,,,,,,,,,,,,
931.74777700,,13,-10,1,-2,2,,4956160,2893401,43.71,,,,,,,,,,,,,,,
931.83549370,,11,5,0,-4,-2,,497664,290521,37.07,,,,,,,,,,,,,,,
931.87385400,,-15,6,0,1,1,,56133,32768,30.78,,,,,,,,,,,,,,,
931.89657090,,12,-8,-3,3,0,,1404928,820125,40.07,,,,,,,,,,,,,,,
931.94416850,,-12,-7,10,-1,1,,107421875,62705664,52.58,,,,,,,,,,,,,,,
932.03485810,,35,-5,-5,-4,-1,,34359738368,20055853125,69.22,,,,,,,,,,,,,,,
932.07024550,,-40,9,9,2,0,,1883720000000,1099510000000,80.78,,,,,,,,,,,,,,,
932.07321840,,9,-4,-5,1,2,,433664,253125,36.68,,,,,,,,,,,,,,,
932.09296240,,-13,-5,6,4,-1,,37515625,21897216,49.55,,,,,,,,,,,,,,,
932.16093510,,7,11,-6,-1,-2,,22674816,13234375,48.09,,,,,,,,,,,,,,,
932.19929540,,-19,12,-6,4,1,,14035888251,8192000000,66.64,,,,,,,,,,,,,,,
932.23124960,,10,-2,4,-3,-2,,640000,373527,37.80,,,,,,,,,,,,,,,
932.23422250,,59,-15,-10,-4,0,,576461000000000000,336443000000000000,117.22,,,,,,,,,,,,,,,
932.24689300,,-43,13,7,0,2,,15071300000000,8796090000000,86.78,,,,,,,,,,,,,,,
932.26960990,,-16,-1,4,2,1,,336875,196608,35.95,,,,,,,,,,,,,,,
932.29232680,,11,-15,1,4,0,,24586240,14348907,48.33,,,,,,,,,,,,,,,
932.33758270,,4,15,-8,-3,0,,229582512,133984375,54.77,,,,,,,,,,,,,,,
932.43061400,,34,-12,-1,-3,-1,,17179869184,10025634465,67.22,,,,,,,,,,,,,,,
932.46897430,,8,-11,-1,2,2,,1517824,885735,40.29,,,,,,,,,,,,,,,
932.55669100,,6,4,-2,0,-2,,5184,3025,23.90,,,,,,,,,,,,,,,
932.62700550,,9,-9,8,-2,-2,,200000000,116700507,54.37,,,,,,,,,,,,,,,
932.66536580,,-17,-8,8,3,1,,1473828125,859963392,60.14,,,,,,,,,,,,,,,
932.73333850,,3,8,-4,-2,0,,52488,30625,30.58,,,,,,,,,,,,,,,
932.75605540,,30,-6,-7,0,-1,,1073741824,626484375,59.22,,,,,,,,,,,,,,,
932.80365300,,6,-5,6,-4,0,,1000000,583443,39.09,,,,,,,,,,,,,,,
932.88213240,,2,10,-8,3,-2,,81015228,47265625,51.77,,,,,,,,,,,,,,,
932.90998600,,0,12,-6,-4,2,,64304361,37515625,51.10,,,,,,,,,,,,,,,
932.92973000,,-22,11,5,-1,-1,,553584375,322961408,57.31,,,,,,,,,,,,,,,
932.93270290,,27,-2,-9,-2,1,,1476395008,861328125,60.14,,,,,,,,,,,,,,,
932.95244690,,5,-3,2,1,-2,,5600,3267,24.12,,,,,,,,,,,,,,,
932.96809030,,-48,12,5,4,2,,482484000000000,281475000000000,96.78,,,,,,,,,,,,,,,
933.00301740,,30,-15,1,-4,1,,59055800320,34451725707,70.79,,,,,,,,,,,,,,,
933.05877990,,-1,14,-10,1,0,,33480783,19531250,49.22,,,,,,,,,,,,,,,
933.10637750,,-25,15,3,-3,1,,19729747125,11509170176,67.62,,,,,,,,,,,,,,,
933.12900000,septimal major sixth,,,,,,,12,7,6.39,,,,,,,,,,,,,,,
933.12909000,"septimal major sixth, supermajor sixth, diminished seventh",2,1,0,-1,,,12,7,6.39,,,,,,,,,,,,,,,
933.12909400,"supermajor sixth, septimal major sixth, diminished seventh",,,,,,,12,7,6.39,,"r6, ru 6th",M67,,,,,,,,,,,,
933.12909440,septimal major sixth,,,,,,,12,7,6.39,,,,,,,,,,,,,,,
933.12909440,,2,1,0,-1,0,,12,7,6.39,,,,,,,,,,,,,,,
933.15181130,,29,-13,-3,1,-1,,3758096384,2192194125,62.84,,,,,,,,,,,,,,,
933.19940890,,5,-12,10,-3,0,,312500000,182284263,55.66,,,,,,,,,,,,,,,
933.27788830,,1,3,-4,4,-2,,129654,75625,33.19,,,,,,,,,,,,,,,
933.30574190,,-1,5,-2,-3,2,,29403,17150,28.91,,,,,,,,,,,,,,,
933.32548590,,-23,4,9,0,-1,,158203125,92274688,53.70,,,,,,,,,,,,,,,
933.32845880,,26,-9,-5,-1,1,,738197504,430565625,58.14,,,,,,,,,,,,,,,
933.33333333,,,,,,,,,,,,,,,,56,,56\72,,,,,,,
933.33333333,,,,,,,,,,,,,,,210,,,"14\18,",210\270,,,,,,
933.34820270,,4,-10,6,2,-2,,12250000,7144929,46.31,,,,,,,,,,,,,,,
933.45453580,,-2,7,-6,2,0,,107163,62500,32.64,,,,,,,,,,,,,,,
933.47725270,,25,-7,-9,4,-1,,80564191232,46986328125,71.68,,,,,,,,,,,,,,,
933.50213340,,-26,8,7,-2,1,,5638359375,3288334336,64.01,,,,,,,,,,,,,,,
933.52485030,,1,-6,4,0,0,,1250,729,19.80,,,,,,,,,,,,,,,
933.63118330,,-5,11,-8,0,2,,21434787,12500000,47.93,,,,,,,,,,,,,,,
933.65092730,,-27,10,3,3,-1,,2531725875,1476395008,61.70,,,,,,,,,,,,,,,
933.70149780,,-2,-2,2,-2,2,,3025,1764,22.35,,,,,,,,,,,,,,,
933.78921450,,-4,13,1,-4,-2,,7971615,4648336,45.07,,,,,,,,,,,,,,,
933.82757480,,-30,14,1,1,1,,1841443065,1073741824,60.78,,,,,,,,,,,,,,,
933.85029170,,-3,0,-2,3,0,,343,200,16.07,,,,,,,,,,,,,,,
933.92060610,,0,-13,8,1,0,,2734375,1594323,41.99,,,,,,,,,,,,,,,
933.98857890,,20,3,-4,-4,-1,,28311552,16506875,48.73,,,,,,,,,,,,,,,
934.01129580,,47,-11,-7,-2,-2,,140737000000000,82055000000000,93.22,,,,,,,,,,,,,,,
934.02693920,,-6,4,-4,1,2,,68607,40000,31.35,,,,,,,,,,,,,,,
934.04668320,,-28,3,7,4,-1,,5064609375,2952790016,63.70,,,,,,,,,,,,,,,
934.04965610,,21,-10,-7,3,1,,7912554496,4613203125,64.98,,,,,,,,,,,,,,,
934.09725370,,-3,-9,6,-1,2,,1890625,1102248,40.92,,,,,,,,,,,,,,,
934.18497040,,-5,6,5,-3,-2,,2278125,1328096,41.46,,,,,,,,,,,,,,,
934.18794330,,44,-7,-9,-4,0,,17592200000000,10255800000000,87.22,,,,,,,,,,,,,,,
934.22333070,,-31,7,5,2,1,,3683728125,2147483648,62.78,,,,,,,,,,,,,,,
934.24604750,,-4,-7,2,4,0,,60025,34992,30.97,,,,,,,,,,,,,,,
934.31402030,,16,9,-10,-1,-1,,1289945088,751953125,59.75,,,,,,,,,,,,,,,
934.35238060,,-10,10,-10,4,2,,17154974529,10000000000,67.22,,,,,,,,,,,,,,,
934.38433480,,19,-4,0,-3,-1,,524288,305613,37.22,,,,,,,,,,,,,,,
934.42269510,,-7,-3,0,2,2,,5929,3456,24.29,,,,,,,,,,,,,,,
934.51041180,,-9,12,-1,0,-2,,531441,309760,37.26,,,,,,,,,,,,,,,
934.58072630,,-6,-1,9,-2,-2,,1953125,1138368,41.02,,,,,,,,,,,,,,,
934.58369920,,43,-14,-5,-3,0,,8796090000000,5126740000000,85.22,,,,,,,,,,,,,,,
934.61908660,,-32,0,9,3,1,,7369140625,4294967296,64.78,,,,,,,,,,,,,,,
934.70977620,,15,2,-6,0,-1,,294912,171875,35.56,,,,,,,,,,,,,,,
934.73249300,,42,-12,-9,2,-2,,215504000000000,125594000000000,94.45,,,,,,,,,,,,,,,
934.75737380,,-9,3,7,-4,0,,2109375,1229312,41.24,,,,,,,,,,,,,,,
934.78009060,,18,-11,4,-2,-1,,163840000,95482233,53.80,,,,,,,,,,,,,,,
934.81845090,,-8,-10,4,3,2,,25939375,15116544,48.48,,,,,,,,,,,,,,,
934.88642370,,12,6,-8,-2,1,,32845824,19140625,49.16,,,,,,,,,,,,,,,
934.90616770,,-10,5,3,1,-2,,212625,123904,34.62,,,,,,,,,,,,,,,
934.95673820,,15,-7,2,-4,1,,9011200,5250987,45.43,,,,,,,,,,,,,,,
935.08281520,,-13,9,1,-1,0,,98415,57344,32.39,,,,,,,,,,,,,,,
935.10553200,,14,-5,-2,1,-1,,114688,66825,32.84,,,,,,,,,,,,,,,
935.23160910,,-14,11,-3,4,-2,,425329947,247808000,56.55,,,,,,,,,,,,,,,
935.25946270,,-16,13,-1,-3,2,,192913083,112394240,54.27,,,,,,,,,,,,,,,
935.27920670,,-38,12,10,0,-1,,5189850000000,3023660000000,83.70,,,,,,,,,,,,,,,
935.28217960,,11,-1,-4,-1,1,,22528,13125,28.14,,,,,,,,,,,,,,,
935.30192350,,-11,-2,7,2,-2,,3828125,2230272,42.96,,,,,,,,,,,,,,,
935.30489640,,38,-15,-7,1,0,,1924150000000,1121010000000,80.84,,,,,,,,,,,,,,,
935.35249400,,14,-14,6,-3,1,,2816000000,1640558367,62.00,,,,,,,,,,,,,,,
935.40825660,,-17,15,-5,2,0,,703096443,409600000,58.00,,,,,,,,,,,,,,,
935.43097350,,10,1,-8,4,-1,,7375872,4296875,44.85,,,,,,,,,,,,,,,
935.47857110,,-14,2,5,0,0,,28125,16384,28.78,,,,,,,,,,,,,,,
935.48154400,,35,-11,-9,-1,2,,4157530000000,2421930000000,83.06,,,,,,,,,,,,,,,
935.50128790,,13,-12,2,2,-1,,10035200,5845851,45.74,,,,,,,,,,,,,,,
935.56926070,,33,4,-10,-3,-2,,695785000000,405303000000,77.90,,,,,,,,,,,,,,,
935.60762100,,7,5,-10,2,1,,16765056,9765625,47.22,,,,,,,,,,,,,,,
935.65521860,,-17,6,3,-2,2,,11026125,6422528,46.01,,,,,,,,,,,,,,,
935.67793540,,10,-8,0,0,1,,11264,6561,26.14,,,,,,,,,,,,,,,
935.80401250,,-18,8,-1,3,0,,2250423,1310720,41.42,,,,,,,,,,,,,,,
935.87432690,,-15,-5,9,1,0,,13671875,7962624,46.63,,,,,,,,,,,,,,,
935.94229970,,5,11,-3,-4,-1,,5668704,3301375,44.09,,,,,,,,,,,,,,,
935.96501650,,32,-3,-6,-2,-2,,4294967296,2501296875,63.22,,,,,,,,,,,,,,,
935.98066000,,-21,12,-3,1,2,,450130527,262144000,56.71,,,,,,,,,,,,,,,
936.00000000,,,,,,,,,,,,,,,,,,39\50,,,,,,,
936.00040390,,-43,11,8,4,-1,,166145000000000,96757000000000,93.70,,,,,,,,,,,,,,,
936.00337690,,6,-2,-6,3,1,,241472,140625,34.98,,,,,,,,,,,,,,,
936.05097440,,-18,-1,7,-1,2,,9453125,5505024,45.56,,,,,,,,,,,,,,,
936.07369130,,9,-15,4,1,1,,24640000,14348907,48.33,,,,,,,,,,,,,,,
936.13869120,,-20,14,6,-3,-2,,74733890625,43519049728,71.46,,,,,,,,,,,,,,,
936.14166410,,29,1,-8,-4,0,,1610612736,937890625,60.39,,,,,,,,,,,,,,,
936.17705150,,-46,15,6,2,1,,120845000000000,70368700000000,92.78,,,,,,,,,,,,,,,
936.19976830,,-19,1,3,4,0,,900375,524288,38.78,,,,,,,,,,,,,,,
936.33805560,,4,4,1,-3,-1,,6480,3773,24.54,,,,,,,,,,,,,,,
936.36077240,,31,-10,-2,-1,-2,,2147483648,1250362575,61.22,,,,,,,,,,,,,,,
936.37641590,,-22,5,1,2,2,,7203735,4194304,44.78,,,,,,,,,,,,,,,
936.39913270,,5,-9,-2,4,1,,845152,492075,38.60,,,,,,,,,,,,,,,
936.53444700,,-21,7,10,-2,-2,,21357421875,12434014208,67.85,,,,,,,,,,,,,,,
936.53741990,,28,-6,-4,-3,0,,268435456,156279375,55.22,,,,,,,,,,,,,,,
936.57280730,,-47,8,10,3,1,,241745000000000,140737000000000,94.78,,,,,,,,,,,,,,,
936.58536590,(~12:7 ratio),,,,,,,,,,,,,,,,,32\41,,,,,,,
936.66349700,,0,10,-5,0,-1,,59049,34375,30.92,,,,,,,,,,,,,,,
936.68621380,,27,-4,-8,2,-2,,6576668672,3828515625,64.45,,,,,,,,,,,,,,,
